id,hinban,item,description,remarks,unit,uprice,ouritem,vol,zaiko,kento,hcode,cat
2385,"CH907-49 SP/183","CH907-49 SP/183","ロザーナ本体+37クッションはSP/183 CU35はSP/183","35クッション×1 CU37x1付き",set,248.2,"",0.86,0,0,"",""
2386,"CH907-49 SP/70","CH907-49 SP/70","ロザーナ 本体+37クッションはSP/70  CU35はSP/70","CU37x1付き","","","","",0,0,"",""
2387,"CH907-49 SP/70","CH907-49 SP/70","ロザーナ 本体/35/37クッション全てSP/70","CU35×1","",pcs,"","",0,0,"",""
2388,"CH907-49 SP/70 SP/126N","CH907-49 SP/70 SP/126N"," CU35はSP/126 nop  ","","","","","",0,0,"",""
2389,"CH907-49 SP/70 SP/126N","CH907-49 SP/70 SP/126N"," CU35はSP/126N nop  ","","","","","",0,0,"",""
2390,"CH907-49 SP/70 SP/72","CH907-49 SP/70 SP/72"," CU35はSP/72 nop  ","","","","","",0,0,"",""
2391,"CH907-49 SP/72 SP/70","CH907-49 SP/72 SP/70"," CU35はSP/70 nop  ","","","","","",0,0,"",""
2392,"CH907-49 座クッション","CH907-49 座クッションのみ","","へたり/高さクレーム交換分",pcs,22.6,"","",0,0,"",""
2393,"CH907-49C SP/126","CH907-49C SP/126","ロザーナ 本体 Only Cover","別製品",pcs,"","","",0,0,"",""
2394,"CH907-49C SP/180","CH907-49C SP/180","ロザーナ 本体 Only Cover","別製品",pcs,"","","",0,0,"",""
2396,"CH907-49ザC SP/72","CH907-49ザC SP/72","座カバーのみ","",set,"","","",0,0,"",""
2397,"CH907-50 SO/11 SO/12","CH907-50 SO/11 SO/12"," CU35はSO/12 nop  ","","","","","",0,0,"",""
2398,"CH907-50 SO/11 SO/12","CH907-50 SO/11 SO/12"," CU35はSO/12 脚=DB色 nop  ","","","","","",0,0,"",""
2399,"CH907-50 SO/11 SO/12","CH907-50 SO/11 SO/12"," CU35はSO/12 nop  ","","","","","",0,0,"",""
2400,"CH907-50 SO/12 SO/11","CH907-50 SO/12 SO/11"," CU35はSO/11 nop  ","","","","","",0,0,"",""
2401,"CH907-50 SO/12 SO/11","CH907-50 SO/12 SO/11"," CU35はSO/11 脚=DB色  nop  ","","","","","",0,0,"",""
2402,"CH907-50 SO/14","CH907-50 SO/14","ロザーナ 本体+37クッションはSO/14  CU35はSO/14","CU37x1付き","","","","",0,0,"",""
2403,"CH907-50 SP/122 SP/150","CH907-50 SP/122 SP/150"," CU35はSP/150  nop ","","","","","",0,0,"",""
2404,"CH907-50 SP/122N SP/126N","CH907-50 SP/122N SP/126N","ロザーナ 本体+37CU x 1 はSP/122N","35CU x 1 はSP/126N",set,248.4,"",0.86,0,0,"",""
2405,"CH907-50 SP/126","CH907-50 SP/126N","ロザーナ 本体+37クッションはSP/126N  CU35もSP/126N","CU37x1付き","","","","",0,0,"",""
2406,"CH907-50 SP/126 SP/70","CH907-50 SP/126 SP/70"," CU35はSP/70  nop ","","","","","",0,0,"",""
2407,"CH907-50 SP/126 SP/70","CH907-50 SP/126N SP/70"," CU35はSP/70  nop ","","","","","",0,0,"",""
2408,"CH907-50 SP/126N","CH907-50 SP/126N","ロザーナ 本体+37  35すべてSP/126Nにて","CU37x1付き","","","","",0,0,"",""
2409,"CH907-50 SP/126N","CH907-50 SP/126N","ロザーナ 本体/35/37クッション全てSP/126N","CU35×1","",pcs,"","",0,0,"",""
2410,"CH907-50 SP/126N SP/122N","CH907-50 SP/126N SP/122N","ロザーナ 本体+37CU x 1 はSP/126N","35CU x 1 はSP/122N",set,248.4,"",0.86,0,0,"",""
2411,"CH907-50 SP/150","CH907-50 SP/150","ロザーナ 本体/35/37クッション全てSP/150","CU35×1","",pcs,"","",0,0,"",""
2412,"CH907-50 SP/150 SP/152","CH907-50 SP/150 SP/152"," CU35はSP/152  nop ","","","","","",0,0,"",""
2413,"CH907-50 SP/150 SP/72","CH907-50 SP/150 SP/72"," CU35はSP/72  nop ","","","","","",0,0,"",""
2414,"CH907-50 SP/152 SP/150","CH907-50 SP/152 SP/150"," CU35はSP/150  nop ","","","","","",0,0,"",""
2415,"CH907-50 SP/158","CH907-50 SP/158","ロザーナ 本体/35/37クッション全てSP/158","CU35×1","",pcs,"","",0,0,"",""
2416,"CH907-50 SP/158 SP/150","CH907-50 SP/158 SP/150"," CU35はSP/150  248.20 ","","","","","",0,0,"",""
2417,"CH907-50 SP/180","CH907-50 SP/180","ロザーナ本体+37 クッションはSP/180 CU35はSP/180","35クッション×1 CU37x1付き",set,248.2,"",0.86,0,0,"",""
2418,"CH907-50 SP/180 SP/182","CH907-50 SP/180 SP/182","ロザーナ本体+37クッションはSP/180 CU35はSP/182","35クッション×1 CU37x1付き",set,248.2,"",0.86,0,0,"",""
2419,"CH907-50 SP/182 SP/182","CH907-50 SP/182 SP/182","ロザーナ本体+37 クッションはSP/182 CU35はSP/182","35クッション×1 CU37x1付き",set,248.2,"",0.86,0,0,"",""
2420,"CH907-50 SP/183","CH907-50 SP/183","ロザーナ本体+37クッションはSP/183 CU35はSP/183","35クッション×1 CU37x1付き",set,248.2,"",0.86,0,0,"",""
2421,"CH907-50 SP/70","CH907-50 SP/70","ロザーナ 本体+37クッションはSP/70  CU35はSP/70","CU37x1付き","","","","",0,0,"",""
2422,"CH907-50 SP/70 SP/126N","CH907-50 SP/70 SP/126N"," CU35はSP/126N  nop ","","","","","",0,0,"",""
2423,"CH907-50 SP/70 SP/150","CH907-50 SP/70 SP/150"," CU35はSP/150  nop ","","","","","",0,0,"",""
2424,"CH907-50 SP/70 SP/72","CH907-50 SP/70 SP/72"," CU35はSP/72  nop ","","","","","",0,0,"",""
2425,"CH907-50 SP/72","CH907-50 SP/72","ロザーナ 本体/35/37クッション全てSP/72","CU35×1","",pcs,"","",0,0,"",""
2426,CH907-50B,CH907-50B,"","CU35×1","",pcs,"","",0,0,"",""
2427,"CH907-50C SP/150","CH907-50C SP/150","only cover","CU37x1付き    ","","","","",0,0,"",""
2428,"CH907-50C SP/176","CH907-50C SP/176","only cover","別製品 布地 アッシュ BR",pcs,"","","",0,0,"",""
2429,"CH907-50C SP/176","CH907-50C SP/176","only cover","別製品 布地 アッシュ BR",pcs,"確認中","CH907-50C SP/176","",0,0,"",""
2430,"CH907-50ザCUC SP/72","CH907-50ザCUC SP/72","座カバーのみ","",pcs,"","","",0,0,"",""
2431,"CH907-50用 インナーカバー","CH907-50用 インナーカバー","","",pcs,"","","",0,0,"",""
2432,"CH907-50用 インナーカバー/木脚","CH907-50用 インナーカバー/木脚","","No commercial value",set,"","","",0,0,"",""
2433,"CH907-50用 不織布","CH907-50用 梱包用不織布","","No commercial value",pcs,"","","",0,0,"",""
2434,"CH907-50用 座クッション","CH907-50用 座クッション","","No commercial value",pcs,"","","",0,0,"",""
2435,"CH907-50用 座クッション","CH907-50用 座クッション","","No commercial value",set,"","","",0,0,"",""
2436,"CH907-50用 木枠ウレタン","CH907-50用 木枠ウレタン","","No commercial value",pcs,"","","",0,0,"",""
2437,"CH907-50用 梱包材一式","CH907-50用 梱包材一式","梱包用ダンボールと白い不織布","",pcs,"","","",0,0,"",""
2438,"CH907-50用 背クッション","CH907-50用 背クッション","","No commercial value",pcs,"","","",0,0,"",""
2439,"CH907-50用 背クッション","CH907-50用 背クッション","","No commercial value",set,"","","",0,0,"",""
2440,"CH907-50用 脚","CH907-50用 脚","","No commercial value",sets,"","","",0,0,"",""
2441,"CH907-51用 梱包材一式","CH907-51用 梱包材一式","梱包用ダンボールと白い不織布","No commercial value",set,"","","",0,0,"",""
2442,"CH924-03 SN/01","CH924-03+17 SN/01",TF924-3P+0.5P,"",pcs,"","","",0,0,"",""
2443,"CH931EO-3S BAND ITBD03","CH931EO-3S BAND ITBD03","ｱﾙﾊﾞ","別製品",pcs,338.8,"","",0,0,"",""
2444,"CH931EO-3S LEON -CUGY","CH931EO-3S LEON -CUGY","ｱﾙﾊﾞ","別製品",pcs,370.5,"","",0,0,"",""
2445,"CH943B 腰クッション SP/180","CH943B 腰クッション SP/180","TF943B 腰クッション SP/180","",pcs,"","","",0,0,"",""
2446,"CH943B 腰クッション SP/182","CH943B 腰クッション SP/182","TF943B 腰クッション SP/182","",pcs,"","","",0,0,"",""
2447,"CH943B-03 DB SP/183","CH943B-03 SN/02","TF943B-0.3P SN/02","別製品 腰クッションなし DB脚同梱",pcs,"","","",0,0,"",""
2448,"CH943B-50 SP/181","CH943B-11R SP/181","TF943B-11R SP/181","",pcs,"","","",0,0,"",""
2449,"CH951 肘クッションヌード","CH951 肘クッションヌード","肘クッション ヌードのみ","",pcs,"","","",0,0,"",""
2450,"CH951- SD426/32","CH951-03用背クッション真中 SD426/32","背クッションの真中のみ 営業山口から賀さん見積もり分","リビングハウス 布地SD426/32",pcs,"","","",0,0,"",""
2451,"CH951-03 HSQ9053Z/03","CH951-03 HSQ9053Z/03","03のみ ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地HSQ9053Z/03",set,"","","",0,0,"",""
2452,"CH951-03 背座クッションヌード","CH951-03 背/座クッションヌード","背クッション/座クッション ヌードのみ","",set,"","",0.8,0,0,"",""
2453,"CH951-03+17 9053Z03","CH951-03+17 HSQ9053Z/03","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地コード=HSQ9053Z/03",set,"","","",0,0,"",""
2454,"CH951-03+17 9066-05","CH951-03+17 9066-05","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地:MOU/BE",set,"","","",0,0,"",""
2455,"CH951-03+17 HE282 25","CH951-03+17 HE282 25","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地HE282 25",set,"","","",0,0,"",""
2456,"CH951-03+17 HE282-21","CH951-03+17 HE28221","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=HERY NV",set,"","","",0,0,"",""
2457,"CH951-03+17 HE282/21","CH951-03+17 HE282/21","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地HE282/21",set,"","","",0,0,"",""
2458,"CH951-03+17 HE282/24","CH951-03+17 HE282/24","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地HE282/24",set,"","","",0,0,"",""
2459,"CH951-03+17 HE28212","CH951-03+17 HE28212","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2460,"CH951-03+17 HE28221","CH951-03+17 HE28221","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2461,"CH951-03+17 HE28221","CH951-03+17 HE28221","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地HE28221",set,"","","",0,0,"",""
2462,"CH951-03+17 HE28224","CH951-03+17 HE28224","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2463,"CH951-03+17 HE28225","CH951-03+17 HE28225","ロールクッション2ヶ、肘クッション2ヶ付き 布地(HERY/BL)","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2464,"CH951-03+17 HE28225","CH951-03+17 HE28225","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地HE28225",set,"","","",0,0,"",""
2465,"CH951-03+17 HSQ9053Z/03","CH951-03+17 HSQ9053Z/03","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地HSQ9053Z/03",set,"","","",0,0,"",""
2466,"CH951-03+17 HSQ9053Z/08","CH951-03+17 HSQ9053Z/08","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地HSQ9053Z/08",set,"","","",0,0,"",""
2467,"CH951-03+17 HSQ9053Z/14","CH951-03+17 HSQ9053Z/14","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地HSQ9053Z/14",set,"","","",0,0,"",""
2468,"CH951-03+17 HSQ9053Z/14","CH951-03+17 HSQ9053Z/14","ロールクッション2ヶ、肘クッション2ヶ付き","布地コード=HSQ9053Z/14 ",set,"","","",0,0,"",""
2469,"CH951-03+17 HSQ9066/05","CH951-03+17 906605","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=MOU BE",set,"","","",0,0,"",""
2470,"CH951-03+17 HSQ9066/05","CH951-03+17 HSQ9066/05","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地HSQ9066/05",set,"","","",0,0,"",""
2471,"CH951-03+17 HSQ9066/07","CH951-03+17 HSQ9066/07","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地HSQ9066/07",set,"","","",0,0,"",""
2472,"CH951-03+17 HSQ9066/07","CH951-03+17 HSQ9066/07","ロールクッション2ヶ、肘クッション2ヶ付き","布地コード=HSQ9066/07/BE&BL",set,"","","",0,0,"",""
2473,"CH951-03+17 HSQ9066/15","CH951-03+17 HSQ9066/15","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地HSQ9066/15",set,"","","",0,0,"",""
2474,"CH951-03+17 HSQ9066/15","CH951-03+17 HSQ9066/15","ロールクッション2ヶ、肘クッション2ヶ付き","布地コード=HSQ9066/15",set,"","","",0,0,"",""
2475,"CH951-03+17 SD422-12","CH951-03+17 SD422-12","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=SADY BK",set,"","","",0,0,"",""
2476,"CH951-03+17 SD422-12","CH951-03+17 SD422-12","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=SADY BK",set,"","","",0,0,"",""
2477,"CH951-03+17 SD426-01","CH951-03+17 SD426-01","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2478,"CH951-03+17 SD426-17","CH951-03+17 SD42617","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=SADY/GY",set,"","","",0,0,"",""
2479,"CH951-03+17 SD426-17"," CH951-03+17 SD426-17","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地コード=SADY GY",set,"","","",0,0,"",""
2480,"CH951-03+17 SD426-17","CH951-03+17 SD426-17","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2481,"CH951-03+17 SD426-17","CH951-03+17 SD426-17","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地コード=SADY GY",set,"","","",0,0,"",""
2482,"CH951-03+17 SD426-20","CH951-03+17 SD426-20","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=SADY CGY",set,"","","",0,0,"",""
2483,"CH951-03+17 SD426-20","CH951-03+17 SD426-20","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地コード=SADY CGY",set,"","","",0,0,"",""
2484,"CH951-03+17 SD426-22"," CH951-03+17 SD426-22","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地コード=SADY YE",set,"","","",0,0,"",""
2485,"CH951-03+17 SD426-22","CH951-03+17 SD426-22","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地コード=SADY YE",set,"","","",0,0,"",""
2486,"CH951-03+17 SD426-27","CH951-03+17 SD42627","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=SADY/OR",set,"","","",0,0,"",""
2487,"CH951-03+17 SD426-32","CH951-03+17 SD426-32","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地コード=SADY BE",set,"","","",0,0,"",""
2488,"CH951-03+17 SD426-34","CH951-03+17 SD426-34","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地コード=SADY DBR",set,"","","",0,0,"",""
2489,"CH951-03+17 SD426/17","CH951-03+17 SD426/17","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地SD426/17",set,350.7,"",1.4,0,0,"",""
2490,"CH951-03+17 SD426/20","CH951-03+17 SD426/20","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地SD426/20",set,"","","",0,0,"",""
2491,"CH951-03+17 SD426/22","CH951-03+17 SD426/22","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地SD426/22",set,"","","",0,0,"",""
2492,"CH951-03+17 SD426/32","CH951-03+17 SD426/32","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地SD426/32",set,"","","",0,0,"",""
2493,"CH951-03+17 SD426/34","CH951-03+17 SD426/34","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地SD426/34",set,"","","",0,0,"",""
2494,"CH951-03+17 SD488/01","CH951-03+17 SD488/01","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス 布地SD488/01",set,347.2,"",1.4,0,0,"",""
2495,"CH951-03+17 SP/122N","CH951-03+17 SP/122N","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス向け MAGICⅡ",set,"","","",0,0,"",""
2496,"CH951-03+17 SP/126N","CH951-03+17 SP/126N","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2497,"CH951-03+17 SP/146","CH951-03+17 SP/146","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2498,"CH951-03+17 SP/146","CH951-03+17 SP/146","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス向け MAGICⅡ",set,"","","",0,0,"",""
2499,"CH951-03+17 SP/150","CH951-03+17 SP/150","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス向け MAGICⅡ",set,"","","",0,0,"",""
2500,"CH951-03+17 SP/152","CH951-03+17 SP/152","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス向け MAGICⅡ",set,"","","",0,0,"",""
2501,"CH951-03+17 SP/180","CH951-03+17 SP/180","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=SP/180",set,"","","",0,0,"",""
2502,"CH951-03+17 SP/180","CH951-03+17 SP/180","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2503,"CH951-03+17 SP/180","CH951-03+17 SP/180","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス MAGICⅡ",set,"","","",0,0,"",""
2504,"CH951-03+17 SP/180","CH951-03+17 SP/180","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウスMAGICⅡ",set,"","","",0,0,"",""
2505,"CH951-03+17 SP/181","CH951-03+17 SP/181","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2506,"CH951-03+17 SP/181","CH951-03+17 SP/181","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス布地コード=LBR",set,"","","",0,0,"",""
2507,"CH951-03+17 SP/181","CH951-03+17 SP/181","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス MAGICⅡ",set,"","","",0,0,"",""
2508,"CH951-03+17 SP/181","CH951-03+17 SP/181","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウスMAGICⅡ",set,"","","",0,0,"",""
2509,"CH951-03+17 SP/183","CH951-03+17 SP/183","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2510,"CH951-03+17 SP/184","CH951-03+17 SP/184","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2511,"CH951-03+17 SP/184","CH951-03+17 SP/184","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス向け MAGICⅡ",set,"","","",0,0,"",""
2512,"CH951-03+17 SP/70","CH951-03+17 SP/70","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=SP/70",set,"","","",0,0,"",""
2513,"CH951-03+17 SP/70","CH951-03+17 SP/70","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2514,"CH951-03+17 SP/70","CH951-03+17 SP/70","ロールクッション2ヶ、肘クッション2ヶ付き","リビングハウス向け MAGICⅡ",set,"","","",0,0,"",""
2515,"CH951-03B+17B ","CH951-03B+17B ","ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス",set,"","","",0,0,"",""
2516,"CH951-03C SP/140","CH951-03C SP/140","only cover ","リビングハウス向け",set,"","","",0,0,"",""
2517,"CH951-03C SP/181","CH951-03C SP/181","only cover ","リビングハウス向け",set,"","","",0,0,"",""
2518,"CH951-03C+17C HE282-21","CH951-03C+17C HE28221","カバーのみ ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地=HERY NV",set,"","","",0,0,"",""
2519,"CH951-03C+17C HE282/21","CH951-03C+17C HE282/21","only cover (ロールクッション2ヶ、肘クッション2ヶ付き)","リビングハウス 布地HE282/21",set,"","","",0,0,"",""
2520,"CH951-03C+17C HE282/25","CH951-03C+17C HE282/25","only cover (ロールクッション2ヶ、肘クッション2ヶ付き)","リビングハウス 布地HE282/25",set,"","","",0,0,"",""
2521,"CH951-03C+17C HE28220","CH951-03C+17C HE28220","only cover (ロールクッション2ヶ、肘クッション2ヶ付き)","リビングハウス向け",set,"","","",0,0,"",""
2522,"CH951-03C+17C HE28225","CH951-03C+17C HE28225","only cover (ロールクッション2ヶ、肘クッション2ヶ付き)","リビングハウス向け",set,"","","",0,0,"",""
2523,"CH951-03C+17C HSQ9053Z/03","CH951-03C+17C HSQ9053Z/03","only cover (ロールクッション2ヶ、肘クッション2ヶ付き)","リビングハウス 布地HSQ9053Z/03",set,"","","",0,0,"",""
2524,"CH951-03C+17C HSQ9066/05","CH951-3PC+0.5PC HSQ9066/05","ONLY COVER ロールクッション2ヶ、肘クッション2ヶ付き","MAGICⅡリビングハウス 布地：103100474 HSQ9066/05/BE",set,"確認中","","",0,0,"",""
